"sent_date" "journal" "publication_date"
"344" 2011-02-01 07:45:24 NA Oct 2010
"345" 2011-02-01 07:45:24 NA Oct 2010
"346" 2011-02-01 07:45:24 NA Oct 2010
"347" 2011-02-01 07:45:24 NA Oct 2010
"348" 2011-02-01 07:45:24 NA Oct 2010
"349" 2011-02-01 07:45:24 NA Oct 2010
"350" 2011-02-01 07:45:24 NA Oct 2010
"351" 2011-02-01 07:45:24 NA Oct 2010
"352" 2011-02-01 07:45:24 NA Oct 2010
"353" 2011-02-01 07:45:24 NA Oct 2010
"354" 2011-02-01 07:45:25 NA Oct 2010
"355" 2011-02-01 07:45:25 NA Oct 2010
"356" 2011-02-01 07:45:25 NA Oct 2010
"357" 2011-02-01 07:45:25 NA Oct 2010
"358" 2011-02-01 07:45:25 NA Oct 2010
"359" 2011-02-01 07:45:25 NA Oct 2010
"360" 2011-02-01 07:45:25 NA Oct 2010
"361" 2011-02-01 07:45:25 NA Oct 2010
"362" 2011-02-01 07:45:25 NA Oct 2010
"363" 2011-02-01 07:45:25 NA Oct 2010
"364" 2011-02-01 07:45:25 NA Oct 2010
"365" 2011-02-01 07:45:25 NA Oct 2010
"366" 2011-02-01 07:45:25 NA Oct 2010
"367" 2011-02-01 07:45:25 NA Oct 2010
"368" 2011-02-01 07:45:25 NA Oct 2010
"369" 2011-02-01 07:45:25 NA Oct 2010
"370" 2011-02-01 07:45:25 NA Oct 2010
"371" 2011-02-01 07:45:25 NA Oct 2010
"372" 2011-02-01 07:45:25 NA Oct 2010
"373" 2011-02-01 07:45:25 NA Oct 2010
"374" 2011-02-01 07:45:25 NA Oct 2010
"375" 2011-02-01 07:45:26 NA Oct 2010
"376" 2011-02-01 07:45:26 NA Oct 2010
"377" 2011-02-01 07:45:26 NA Oct 2010
"378" 2011-02-01 07:45:26 NA Oct 2010
"379" 2011-02-01 07:45:26 NA Oct 2010
"380" 2011-02-01 07:45:26 NA Oct 2010
"381" 2011-02-01 07:45:26 NA Oct 2010
"382" 2011-02-01 07:45:26 NA Oct 2010
"383" 2011-02-01 07:45:26 NA Oct 2010
"384" 2011-02-01 07:45:26 NA Oct 2010
"385" 2011-02-01 07:45:26 NA Oct 2010
"386" 2011-02-01 07:45:26 NA Oct 2010
"387" 2011-02-01 07:45:26 NA Oct 2010
"388" 2011-02-01 07:45:26 NA Oct 2010
"389" 2011-02-01 07:45:26 NA Oct 2010
"390" 2011-02-01 07:45:26 NA Oct 2010
"391" 2011-02-01 07:45:26 NA Oct 2010
"392" 2011-02-01 07:45:26 NA Oct 2010
"393" 2011-02-01 07:45:26 NA Oct 2010
"394" 2011-02-01 07:45:27 NA Oct 2010
"395" 2011-02-01 07:45:27 NA Oct 2010
"396" 2011-02-01 07:45:27 NA Oct 2010
"397" 2011-02-01 07:45:27 NA Oct 2010
"398" 2011-02-01 07:45:27 NA Oct 2010
"399" 2011-02-01 07:45:27 NA Oct 2010
"400" 2011-02-01 07:45:27 NA Oct 2010
"401" 2011-02-01 07:45:27 NA Oct 2010
"402" 2011-02-01 07:45:27 NA Oct 2010
"403" 2011-02-01 07:45:27 NA Oct 2010
"404" 2011-02-01 07:45:27 NA Oct 2010
"405" 2011-02-01 07:45:27 NA Oct 2010
"406" 2011-02-01 07:45:27 NA Oct 2010
"407" 2011-02-01 07:45:27 NA Oct 2010
"408" 2011-02-01 07:45:27 NA Oct 2010
"409" 2011-02-01 07:45:28 NA Oct 2010
"410" 2011-02-01 07:45:28 NA Oct 2010
"411" 2011-02-01 07:45:28 NA Oct 2010
"412" 2011-02-01 07:45:28 NA Oct 2010
"413" 2011-02-01 07:45:28 NA Oct 2010
"414" 2011-02-01 07:45:28 NA Oct 2010
"415" 2011-02-01 07:45:28 NA Oct 2010
"416" 2011-02-01 07:45:28 NA Oct 2010
"417" 2011-02-01 07:45:28 NA Oct 2010
"418" 2011-02-01 07:45:28 NA Oct 2010
"419" 2011-02-01 07:45:28 NA Oct 2010
"420" 2011-02-01 07:45:28 NA Oct 2010
"421" 2011-02-01 07:45:28 NA Oct 2010
"422" 2011-02-01 07:45:28 NA Oct 2010
"423" 2011-02-01 07:45:28 NA Oct 2010
"424" 2011-02-01 07:45:28 NA Oct 2010
"425" 2011-02-01 07:45:28 NA Oct 2010
"426" 2011-02-01 07:45:28 NA Oct 2010
"427" 2011-02-01 07:45:28 NA Oct 2010
"428" 2011-02-01 07:45:28 NA Oct 2010
"429" 2011-02-01 07:45:28 NA Oct 2010
"430" 2011-02-01 07:45:28 NA Oct 2010
"431" 2011-02-01 07:45:28 NA Oct 2010
"432" 2011-02-01 07:45:29 NA Oct 2010
"433" 2011-02-01 07:45:29 NA Oct 2010
"434" 2011-02-01 07:45:29 NA Oct 2010
"435" 2011-02-01 07:45:29 NA Oct 2010
"436" 2011-02-01 07:45:29 NA Oct 2010
"437" 2011-02-01 07:45:29 NA Oct 2010
"438" 2011-02-01 07:45:29 NA Oct 2010
"439" 2011-02-01 07:45:29 NA Oct 2010
"440" 2011-02-01 07:45:29 NA Oct 2010
"441" 2011-02-01 07:45:29 NA Oct 2010
"442" 2011-02-01 07:45:29 NA Oct 2010
"443" 2011-02-01 07:45:29 NA Oct 2010
"444" 2011-02-01 07:45:29 NA Oct 2010
"445" 2011-02-01 07:45:29 NA Oct 2010
"446" 2011-02-01 07:45:29 NA Oct 2010
"447" 2011-02-01 07:45:29 NA Oct 2010
"448" 2011-02-01 07:45:29 NA Oct 2010
"449" 2011-02-01 07:45:29 NA Oct 2010
"450" 2011-02-01 07:45:29 NA Oct 2010
"451" 2011-02-01 07:45:29 NA Oct 2010
"452" 2011-02-01 07:45:29 NA Oct 2010
"453" 2011-02-01 07:45:29 NA Oct 2010
"454" 2011-02-01 07:45:29 NA Oct 2010
"455" 2011-02-01 07:45:29 NA Oct 2010
"456" 2011-02-01 07:45:29 NA Oct 2010
"457" 2011-02-01 07:45:29 NA Oct 2010
"458" 2011-02-01 07:45:29 NA Oct 2010
"459" 2011-02-01 07:45:29 NA Oct 2010
"460" 2011-02-01 07:45:29 NA Oct 2010
"461" 2011-02-01 07:45:31 NA Oct 2010
"462" 2011-02-01 07:45:31 NA Oct 2010
"463" 2011-02-01 07:45:31 NA Oct 2010
"464" 2011-02-01 07:45:31 NA Oct 2010
"465" 2011-02-01 07:45:31 NA Oct 2010
"466" 2011-02-01 07:45:31 NA Oct 2010
"467" 2011-02-01 07:45:31 NA Oct 2010
"468" 2011-02-01 07:45:31 NA Oct 2010
"469" 2011-02-01 07:45:31 NA Oct 2010
"470" 2011-02-01 07:45:31 NA Oct 2010
"471" 2011-02-01 07:45:31 NA Oct 2010
"472" 2011-02-01 07:45:31 NA Oct 2010
"473" 2011-02-01 07:45:31 NA Oct 2010
"474" 2011-02-01 07:45:31 NA Oct 2010
"475" 2011-02-01 07:45:31 NA Oct 2010
"476" 2011-02-01 07:45:31 NA Oct 2010
"477" 2011-02-01 07:45:31 NA Oct 2010
"478" 2011-02-01 07:45:31 NA Oct 2010
"479" 2011-02-01 07:45:31 NA Oct 2010
"480" 2011-02-01 07:45:31 NA Oct 2010
"481" 2011-02-01 07:45:31 NA Oct 2010
"482" 2011-02-01 07:45:31 NA Oct 2010
"483" 2011-02-01 07:45:31 NA Oct 2010
"484" 2011-02-01 07:45:31 NA Oct 2010
"485" 2011-02-01 07:45:31 NA Oct 2010
"486" 2011-02-01 07:45:31 NA Oct 2010
"487" 2011-02-01 07:45:31 NA Oct 2010
"488" 2011-02-01 07:45:31 NA Oct 2010
"489" 2011-02-01 07:45:31 NA Oct 2010
"490" 2011-02-01 07:45:31 NA Oct 2010
"491" 2011-02-01 07:45:31 NA Oct 2010
"492" 2011-02-01 07:45:31 NA Oct 2010
"493" 2011-02-01 07:45:31 NA Oct 2010
"494" 2011-02-01 07:45:31 NA Oct 2010
"495" 2011-02-01 07:45:31 NA Oct 2010
"496" 2011-02-01 07:45:32 NA Oct 2010
"497" 2011-02-01 07:45:32 NA Oct 2010
"498" 2011-02-01 07:45:32 NA Oct 2010
"499" 2011-02-01 07:45:32 NA Oct 2010
"500" 2011-02-01 07:45:32 NA Oct 2010
"501" 2011-02-01 07:45:32 NA Oct 2010
"502" 2011-02-01 07:45:32 NA Oct 2010
"503" 2011-02-01 07:45:32 NA Oct 2010
"504" 2011-02-01 07:45:32 NA Oct 2010
"505" 2011-02-01 07:45:32 NA Oct 2010
"506" 2011-02-01 07:45:32 NA Oct 2010
"507" 2011-02-01 07:45:32 NA Oct 2010
"508" 2011-02-01 07:45:32 NA Oct 2010
"509" 2011-02-01 07:45:32 NA Oct 2010
"510" 2011-02-01 07:45:32 NA Oct 2010
"511" 2011-02-01 07:45:32 NA Oct 2010
"512" 2011-02-01 07:45:32 NA Oct 2010
"513" 2011-02-01 07:45:32 NA Oct 2010
"514" 2011-02-01 07:45:32 NA Oct 2010
"515" 2011-02-01 07:45:32 NA Oct 2010
"516" 2011-02-01 07:45:32 NA Oct 2010
"517" 2011-02-01 07:45:32 NA Oct 2010
"518" 2011-02-01 07:45:32 NA Oct 2010
"519" 2011-02-01 07:45:32 NA Oct 2010
"520" 2011-02-01 07:45:32 NA Oct 2010
"521" 2011-02-01 07:45:32 NA Oct 2010
"522" 2011-02-01 07:45:32 NA Oct 2010
"523" 2011-02-01 07:45:32 NA Oct 2010
"524" 2011-02-01 07:45:32 NA Oct 2010
"525" 2011-02-01 07:45:32 NA Oct 2010
"526" 2011-02-01 07:45:32 NA Oct 2010
"527" 2011-02-01 07:45:32 NA Oct 2010
"528" 2011-02-01 07:45:32 NA Oct 2010
"529" 2011-02-01 07:45:32 NA Oct 2010
"530" 2011-02-01 07:45:34 NA Oct 2010
"531" 2011-02-01 07:45:34 NA Oct 2010
"532" 2011-02-01 07:45:34 NA Oct 2010
"533" 2011-02-01 07:45:34 NA Oct 2010
"534" 2011-02-01 07:45:34 NA Oct 2010
